text,aspect,sentiment_label,language
MONNA OA MOLATA O BETA NGOANANA EA LILEMO LI 15 $T$,SETEREKENG,0,sesotho
$T$ O BOLAEA E MONG BA TSEKA BAETI,MOQHOBI OA LEPHELE,-1,sesotho
MOQHOBI OA LEPHELE O BOLAEA E MONG BA TSEKA $T$,BAETI,0,sesotho
$T$ O BOLAOA KA HO HLAJOA KA THIPA,MOENA OA SEBINI SA FAMO,-1,sesotho
MOENA OA SEBINI SA FAMO O BOLAOA KA HO HLAJOA KA $T$,THIPA,0,sesotho
$T$ LE BARA BA UTSOA LINKU SETEREKENG BA LI HLABA,MOSALI,-1,sesotho
MOSALI LE $T$ BA UTSOA LINKU SETEREKENG BA LI HLABA,BARA,-1,sesotho
MOSALI LE BARA BA UTSOA $T$ SETEREKENG BA LI HLABA,LINKU,-1,sesotho
MOSALI LE BARA BA UTSOA LINKU $T$ BA LI HLABA,SETEREKENG,0,sesotho
$T$ E HLABA MOHLANKANA OA EONA KA THIPA SETEREKENG,KHAREBE,-1,sesotho
KHAREBE E HLABA $T$ OA EONA KA THIPA SETEREKENG,MOHLANKANA,0,sesotho
KHAREBE E HLABA MOHLANKANA OA EONA KA $T$ SETEREKENG,THIPA,0,sesotho
$T$ BA SHOELLA MEPHATONG,BASHEMANE,-1,sesotho
BASHEMANE BA SHOELLA $T$,MEPHATONG,0,sesotho
$T$ EA LILEMO LI 70 O SITSOA KA MAFAHLA,NKHONO,1,sesotho
NKHONO EA LILEMO LI 70 O SITSOA KA $T$,MAFAHLA,0,sesotho
$T$ O QHAUTSOA KA BOQHEKANYETSI BA CHELETE,MOHLANKA,-1,sesotho
MOHLANKA O QHAUTSOA KA BOQHEKANYETSI BA $T$,CHELETE,-1,sesotho
$T$ O LITLAMONG KA BOQHEKANYETSI BA SENYETHEHALI SA CHELETE,MOHLANKANA,-1,sesotho
MOHLANKANA O LITLAMONG KA BOQHEKANYETSI BA SENYETHEHALI SA $T$,CHELETE,-1,sesotho
BO-PULAMALIBOHO BA FUOA THUPELO KE $T$,SEPOLESA,1,sesotho
SPRINGBOK SE THEOHELA KA $T$ SETEREKENG,SETSING SA TLHABOLLO,0,sesotho
SPRINGBOK SE THEOHELA KA SETSING SA TLHABOLLO $T$,SETEREKENG,0,sesotho
$T$ SE THEOHELA KA SETSING SA TLHABOLLO SETEREKENG,SPRINGBOK,-1,sesotho
$T$ TSA SEKOLO SA THUPELO EA BAOKI,LIKAPESO,1,sesotho
LIKAPESO TSA $T$,SEKOLO SA THUPELO EA BAOKI,0,sesotho
UTLOA NTHOE MPE E ENTSOENG KE $T$ O BABOTSE KHAREBE KA MPAMA,MOITHUTI,-1,sesotho
UTLOA NA $T$ O RENG KA LIPAPALI BAKENG SA NAKO E TLANG,TONAKHOLO,0,sesotho
UTLOA NA TONAKHOLO O RENG KA $T$ BAKENG SA NAKO E TLANG,LIPAPALI,0,sesotho
BONA $T$ A SE NANG LITLHONG,MASHOLU A LIKHOMO,-1,sesotho
KOTSI E MPE EA $T$ SETEREKENG,KOLOI,-1,sesotho
KOTSI E MPE EA KOLOI $T$,SETEREKENG,0,sesotho
$T$ O IPOTSA LIPOTSO A LE SETEREKENG MOO HO ILENG HOA BOLAOA BATHO,TONAKHOLO,0,sesotho
TONAKHOLO O IPOTSA LIPOTSO A LE $T$ MOO HO ILENG HOA BOLAOA BATHO,SETEREKENG,0,sesotho
TONAKHOLO O IPOTSA LIPOTSO A LE SETEREKENG MOO HO ILENG HOA BOLAOA $T$,BATHO,-1,sesotho
BONA $T$ EA QOSOANG KA HO NTŠA MAKUNUTU A 'MUSO,MOSALI,-1,sesotho
BONA MOSALI EA QOSOANG KA HO NTŠA MAKUNUTU A $T$,'MUSO,0,sesotho
$T$ E PHETHOHA KA BATHO BA 12,KOLOI,-1,sesotho
KOLOI E PHETHOHA KA $T$ BA 12,BATHO,0,sesotho
$T$ O BOLAEA MOHOLOANE OA HAE KA BAKA LA MAHLAPA,MOENA,-1,sesotho
MOENA O BOLAEA $T$ OA HAE KA BAKA LA MAHLAPA,MOHOLOANE,-1,sesotho
$T$ O NKELOA CHELETE E KAHOLIMO HO M70 000 SETEREKENG KE LITSOTSI,MONNA,-1,sesotho
MONNA O NKELOA CHELETE E KAHOLIMO HO M70 000 $T$ KE LITSOTSI,SETEREKENG,0,sesotho
$T$ EA SHOELETSENG MOPHATONG O FUMANOE A LE METOPA EA HO SHAPUOA,MOSHEMANE,-1,sesotho
MOSHEMANE EA SHOELETSENG $T$ O FUMANOE A LE METOPA EA HO SHAPUOA,MOPHATONG,0,sesotho
$T$ O QOSOA KA HO NTŠA MAKUNUTU A 'MUSO,MOSALI,-1,sesotho
MOSALI O QOSOA KA HO NTŠA MAKUNUTU A $T$,'MUSO,0,sesotho
$T$ O PHETHA MASISA-PELO KA LENYALO LA HAE,MOSALI OA SETEREKENG,-1,sesotho
$T$ SA NAHA EA BOAHISANE SE HAHARA MAKHOMOSHA,SEPOLESA,1,sesotho
SEPOLESA SA NAHA EA BOAHISANE SE HAHARA $T$,MAKHOMOSA,-1,sesotho
$T$ BA HLAHELLA HAPE KA PEL'A LEKHOTLA KA BOSHOLU BA THEPA,BANNA,-1,sesotho
$T$ LI FUMANOA KA MORUNG,LIKHOMO,-1,sesotho
LIKHOMO LI FUMANOA KA $T$,MORUNG,0,sesotho
$T$ O NYAMETSE NAHENG EA BOAHISANE,MOSHANYANA OA SETEREKENG,-1,sesotho
MOSHANYANA OA SETEREKENG O NYAMETSE $T$,NAHENG EA BOAHISANE,0,sesotho
$T$ LE KOLOI EA LESOLE LI FUMANOA SETEREKENG PELAELLO KE HORE LE BOLAUOE,SEAPARO,0,sesotho
SEAPARO LE $T$ EA LESOLE LI FUMANOA SETEREKENG PELAELLO KE HORE LE BOLAUOE,KOLOI,0,sesotho
SEAPARO LE KOLOI EA $T$ LI FUMANOA SETEREKENG PELAELLO KE HORE LE BOLAUOE,LESOLE,-1,sesotho
$T$ O ABELA LITEREKE LIKOLOI TSE NCHA,MOOKAMELI OA SEPOLESA,1,sesotho
MOOKAMELI OA SEPOLESA O ABELA LITEREKE $T$ TSE NCHA,LIKOLOI,1,sesotho
MOOKAMELI OA SEPOLESA O ABELA $T$ LIKOLOI TSE NCHA,LITEREKE,0,sesotho
$T$ O TLA BOLOKOA SETEREKENG,MOOKAMELI,-1,sesotho
MOOKAMELI O TLA BOLOKOA $T$,SETEREKENG,0,sesotho
$T$ LE ETETSE MOTSENG HO KOPELA SECHABA SETSI SA BOPHELO,LETONA,0,sesotho
LETONA LE ETETSE $T$ HO KOPELA SECHABA SETSI SA BOPHELO,MOTSENG,0,sesotho
LETONA LE ETETSE MOTSENG HO KOPELA SECHABA $T$,SETSI SA BOPHELO,1,sesotho
$T$ O AHLOLOA  LILEMO TSE PELI SETEREKENG KA BOSHOLU BA CHELETE,NGOANANA,-1,sesotho
NGOANANA O AHLOLOA  LILEMO TSE PELI $T$ KA BOSHOLU BA CHELETE,SETEREKENG,0,sesotho
NGOANANA O AHLOLOA  LILEMO TSE PELI SETEREKENG KA BOSHOLU BA $T$,CHELETE,-1,sesotho
$T$ O THUNYETSOA LEFU SETEREKENG KA PELAELLO EA BOLOI,NKHONO,-1,sesotho
NKHONO O THUNYETSOA LEFU $T$ KA PELAELLO EA BOLOI,SETEREKNG,0,sesotho
$T$ E TLA ABELOA MAKOLOI A MACHA BOESA,METEBO EA SEPOLESA,1,sesotho
METEBO EA SEPOLESA E TLA ABELOA $T$ A MACHA BOESA,MAKOLOI,1,sesotho
$T$ O LLELOA KE LITŠEPE KA POLAO EA MOHOLOANE OA HAE,MONNA,-1,sesotho
MONNA O LLELOA KE LITŠEPE KA POLAO EA $T$ OA HAE,MOHOLOANE,-1,sesotho
$T$ O QOSOA KA PETO EA NGOANANA,MONNA,-1,sesotho
MONNA O QOSOA KA PETO EA $T$,NGOANANA,0,sesotho
$T$ BA BOLAEA MOTHO KA LEBAKA LA LENTSOE MONNA,BANNA,-1,sesotho
BANNA BA BOLAEA $T$ KA LEBAKA LA LENTSOE MONNA,MOTHO,0,sesotho
$T$ O LLELOA KE LITŠEPE,MOHLEKEFETSI OA NGOANA,-1,sesotho
$T$ BA SHOELETSENG MOPHATONG SETEREKENG BA BOLOKILOE,BASHANYANA,-1,sesotho
BONA $T$ E MONYANE OA LIPUISANO KA PARAMENTENG,MOTSAMAISI,1,sesotho
BONA MOTSAMAISI E MONYANE OA LIPUISANO KA $T$,PARAMENTENG,0,sesotho
BONA MOSEBETSI O MOTLE OA $T$ BANA KHELEE,BARUTUOA,1,sesotho
$T$ O QOSOA KA HO HLABA BATHO KA THIPA,MONNA,-1,sesotho
MONNA O QOSOA KA HO HLABA $T$ KA THIPA,BATHO,0,sesotho
$T$ O RE BANA BA KHUTLELE HO LEQHEKU LE BA BETE,MOSALI,-1,sesotho
MOSALI O RE $T$ BA KHUTLELE HO LEQHEKU LE BA BETE,BANA,0,sesotho
MOSALI O RE BANA BA KHUTLELE HO $T$ LE BA BETE,LEQHEKU,-1,sesotho
SELOPO-EMERE SE BELAELLOA POLAONG EA $T$ SETEREKENG,MOCHOLOKO,-1,sesotho
SELOPO-EMERE SE BELAELLOA POLAONG EA MOCHOLOKO $T$,SETEREKENG,0,sesotho
BONA $T$ BA BANYANE BA SESOLE,BAOKAMELI,1,sesotho
BONA BAOKAMELI BA BANYANE BA SESOLE,SESOLE,0,sesotho
$T$ O JOOA  CHELETE E 4300 KA SEHLOHO SETEREKENG,MOSALI,-1,sesotho
MOSALI O JOOA  CHELETE E 4300 KA SEHLOHO $T$,SETEREKENG,0,sesotho
$T$ O LITLAMONG KA PELAELLO EA HO HLEKEFETSA KA MOTABO,MONNA,-1,sesotho
BONA $T$ BA BANYANE BA LITSI TSA CHANKANA,BAOKAMELI,1,sesotho
BONA BAOKAMELI BA BANYANE BA $T$,LITSI TSA CHANKANA,0,sesotho
$T$ O SA TSOA THUNNGOA SETEREKENG,MONNA,-1,sesotho
MONNA O SA TSOA THUNNGOA $T$,SETEREKENG,0,sesotho
$T$ LE FUMANA MELATA E LE MOLATO,LEKHOTLA,0,sesotho
LEKHOTLA LE FUMANA $T$ E LE MOLATO,MELATA,-1,sesotho
$T$ O QHALA KEMARO LE HO LAHLELA SETOTSOANA KA NTLOANENG,MOSALI,-1,sesotho
MOSALI O QHALA KEMARO LE HO LAHLELA $T$ KA NTLOANENG,SETOTSOANA,-1,sesotho
KHILI HONA LE $T$ BA KHOPO SECHABA THUSANANG RE FUMANE LESHOLU LEO,BATHO,-1,sesotho
KHILI HONA LE BATHO BA KHOPO $T$ THUSANANG RE FUMANE LESHOLU LEO,SECHABA,1,sesotho
$T$ EA NYAMETSENG SETEREKENG O RE O KOETETSOE O KA HARA MOCUCU O MOHOLO,NGOANANA,-1,sesotho
NGOANANA EA NYAMETSENG $T$ O RE O KOETETSOE O KA HARA MOCUCU O MOHOLO,SETEREKENG,0,sesotho
NGOANANA EA NYAMETSENG SETEREKENG O RE O KOETETSOE O KA HARA $T$ O MOHOLO,MOCUCU,-1,sesotho
BONA $T$ BA BANYANE BA SEPOLESA,BAOKAMELI,1,sesotho
BONA BAOKAMELI BA BANYANE BA $T$,SEPOLESA,0,sesotho
$T$ E KETEKA LETSATSI LA PEHO EA LIHLOMO FATŠE,NAHA,1,sesotho
$T$ LE CHA LORE BASEBETSI BA LEBENKELE BA TLOKOTSING EA HO FELLOA KE MOSEBETSI,LEBENKELE LA MACHAENA,-1,sesotho
LEBENKELE LA MACHAENA LE CHA LORE $T$ BA TLOKOTSING EA HO FELLOA KE MOSEBETSI,BASEBETSI BA LEBENKELE,-1,sesotho
$T$ LE BULA CLINIC SETEREKENG,LETONA LA BOPHELO,1,sesotho
LETONA LA BOPHELO LE BULA $T$ SETEREKENG,CLINIC,1,sesotho
LETONA LA BOPHELO LE BULA CLINIC $T$,SETEREKENG,0,sesotho
$T$ O QHAUTSOA KE MAHOKELA A ILO KALIMA NGOANA MOTSENG,MOSALI,-1,sesotho
MOSALI O QHAUTSOA KE MAHOKELA A ILO KALIMA $T$ MOTSENG,NGOANA,0,sesotho
MOSALI O QHAUTSOA KE MAHOKELA A ILO KALIMA NGOANA $T$,MOTSENG,0,sesotho
$T$ BA BAHLANO BA THUNYETSOA LEFU SETEREKENG,BATHO,-1,sesotho
BATHO BA BAHLANO BA THUNYETSOA LEFU $T$,SETEREKENG,0,sesotho
$T$ O BATLOA KA HO QHEKETSA LE BOSHOLU,MONNA,-1,sesotho
$T$ SE QHAUTSA LESHOLU,SEPOLESA,1,sesotho
$T$ O HLAHA KA PELA LEKHOTLA KA POLAO,MONNA,-1,sesotho
MONNA O HLAHA KA PELA $T$ KA POLAO,LEKHOTLA,0,sesotho
$T$ BA BABELI BA QOSOA KA POLAO EA MOTHO,BANNA,-1,sesotho
BANNA BA BABELI BA QOSOA KA POLAO EA $T$,MOTHO,-1,sesotho
$T$ O LITLAMONG TSA SEPOLESA HAPE KA BOSHOLU,MOHLANKANA,-1,sesotho
MOHLANKANA  O LITLAMONG TSA $T$ HAPE KA BOSHOLU,SEPOLESA,0,sesotho
$T$ O THUNYETSOA LEFU SETEREKENG,MOQHOBI OA LEPHELE,-1,sesotho
MOQHOBI OA LEPHELE O THUNYETSOA LEFU $T$,SETEREKENG,0,sesotho
$T$ EA THIKHITHETSOENG QOQOTHO LE HO TLOSOA LITHO TSA BOTONA OA BOLOKOA,MONNA,-1,sesotho
$T$ EA ILENG A BETOA LE HO BOLAOA O OA BOLOKOA MOTSENG,NGOANANA,-1,sesotho
NGOANANA EA ILENG A BETOA LE HO BOLAOA O OA BOLOKOA $T$,MOTSENG,0,sesotho
$T$ BA IPEPISA LE HO LAHLA MASEA SETEREKENG,BANA BA MOTHO,-1,sesotho
BANA BA MOTHO BA IPEPISA LE HO LAHLA $T$ SETEREKENG,MASEA,-1,sesotho
BANA BA MOTHO BA IPEPISA LE HO LAHLA MASEA $T$,SETEREKENG,0,sesotho
$T$ LI FUMANOA KA HARA NKHO SETEREKENG,LITHO TSA 'MELE EA BATHO,-1,sesotho
LITHO TSA 'MELE EA BATHO LI FUMANOA KA HARA NKHO $T$,SETEREKENG,0,sesotho
$T$ O NYAMETSE KA CHELETE,NGOANANA,-1,sesotho
NGOANANA O NYAMETSE KA $T$,CHELETE,0,sesotho
$T$ SE FUMANOA SE LAHLETSOE KA HARA JARETE EA MOTHO SETEREKENG,SETOTSOANA,-1,sesotho
SETOTSOANA SE FUMANOA SE LAHLETSOE KA HARA $T$ EA MOTHO SETEREKENG,JARETE,0,sesotho
SETOTSOANA SE FUMANOA SE LAHLETSOE KA HARA JARETE EA MOTHO $T$,SETEREKENG,0,sesotho
TSEBISO E POTLAKILENG HO $T$,SECHABA,0,sesotho
$T$ BA HOBOSA TICHERE,BARUTOANA BA SEKOLO,-1,sesotho
BARUTOANA BA SEKOLO BA HOBOSA $T$,TICHERE,0,sesotho
$T$ A KHAKHATHELOA LEFU SETEREKENG,MASHOLU,-1,sesotho
MASHOLU A KHAKHATHELOA LEFU $T$,SETEREKENG,0,sesotho
$T$ SE BONOA KE SEBATALATSI,SEKHUKHUNI,-1,sesotho
$T$ SE FUMANOA TLASA BETHE,SETOPO SA NGOANANA,-1,sesotho
SETOPO SA NGOANANA SE FUMANOA TLASA $T$,BETHE,0,sesotho
$T$ SE FUMANOA KA LENGOPENG MOTSENG,SETOPO SA NGOANANA,-1,sesotho
SETOPO SA NGOANANA SE FUMANOA KA $T$ MOTSENG,LENGOPENG,0,sesotho
SETOPO SA NGOANANA SE FUMANOA KA LENGOPENG $T$,MOTSENG,0,sesotho
$T$ SE FUMANOE SE UTSUOE SETEREKENG,SETOPO,-1,sesotho
SETOPO SE FUMANOE SE UTSUOE $T$,SETEREKENG,0,sesotho
$T$ SE ITLHAPHOTSE KA MOFETO O MAQA A LISUMA KAJENO,SEHLOPHA BA BOLO,1,sesotho
$T$ SE RE SE NE SE TAUOE HA SEA BONA LETHO,SEBITI SA TONKI,-1,sesotho
$T$ O FUMANOA A NTSE A IMENYA-MENYA KA TONKI,MOSHANYANA,-1,sesotho
$T$ SE FUMANOA KA LENGOPENG SETEREKENG,SETOPO,-1,sesotho
SETOPO SE FUMANOA KA $T$ SETEREKENG,LENGOPENG,0,sesotho
SETOPO SE FUMANOA KA LENGOPENG $T$,SETEREKENG,0,sesotho
$T$ O TŠOAROA HAHA KE MONGA LELAPA,MOLOI,-1,sesotho
$T$ E CHAISA MOSALI TOROPONG,KOLOI,-1,sesotho
KOLOI E CHAISA $T$ TOROPONG,MOSALI,-1,sesotho
KOLOI E CHAISA MOSALI $T$,TOROPONG,0,sesotho
$T$ O FUMANOA KA HOBA LE SEKOLO KA THEKO HO MOLAO SETEREKENG,MONNA OA MOLATA,-1,sesotho
MONNA OA MOLATA O FUMANOA KA HOBA LE $T$ KA THEKO HO MOLAO SETEREKENG,SEKOLO,-1,sesotho
MONNA OA MOLATA O FUMANOA KA HOBA LE SEKOLO KA THEKO HO MOLAO $T$,SETEREKENG,0,sesotho
$T$ O TLA TEKELA SECHABA PUO KAJENO,TONAKHOLO,0,sesotho
TONAKHOLO O TLA TEKELA $T$ PUO KAJENO,SECHABA,0,sesotho
$T$ O THUNYETSOA LEFU SETEREKENG,MOTHO,-1,sesotho
MOTHO O THUNYETSOA LEFU $T$,SETEREKENG,0,sesotho
$T$ O FENETHELOA TOROPONG,MOSALI OA SETEREKENG,-1,sesotho
MOSALI OA SETEREKENG O FENETHELOA $T$,TOROPONG,0,sesotho
$T$ SA QHAUTSA LESHOLU SETEREKENG,SECHABA,1,sesotho
SECHABA SA QHAUTSA $T$ SETEREKENG,LESHOLU,-1,sesotho
SECHABA SA QHAUTSA LESHOLU $T$,SETEREKENG,0,sesotho
$T$ O FUMANA MONNA LE NGOANABO BA KHALEHILE AE AKHETSE KA HARA LEUPA,MOSALI,0,sesotho
MOSALI O FUMANA $T$ LE NGOANABO BA KHALEHILE AE AKHETSE KA HARA LEUPA,MONNA,-1,sesotho
MOSALI O FUMANA MONNA LE $T$ BA KHALEHILE AE AKHETSE KA HARA LEUPA,NGOANABO,-1,sesotho
E MONG OA $T$ BA BOLAUOENG O OA BOLOKOA,BANNA,-1,sesotho
$T$ O JOOA LIKETE TSE HLANO KE MOSALI E MONG SETEREKENG,MOSALI,0,sesotho
MOSALI O JOOA LIKETE TSE HLANO KE $T$ E MONG SETEREKENG,MOSALI,-1,sesotho
MOSALI O JOOA LIKETE TSE HLANO KE MOSALI E MONG $T$,SETEREKENG,0,sesotho
$T$ BA KOPANE LE PELA LIFALLA MAOBANE BOSIU SETEREKENG,BAITHUTI BA SEKOLO,-1,sesotho
BAITHUTI BA SEKOLO BA KOPANE LE PELA LIFALLA MAOBANE BOSIU $T$,SETEREKENG,0,sesotho
$T$ O THUNYETSOA LEFU SETEREKNG,MONNA,-1,sesotho
MONNA O THUNYETSOA LEFU $T$,SETEREKENG,0,sesotho
$T$ O SHOELLA MOTHAMAHANE SETEREKENG,MONNA,-1,sesotho
MONNA O SHOELLA MOTHAMAHANE $T$,SETEREKENG,0,sesotho
$T$ BA BOLAILENG BANANA BA TINGOA BAIL SETEREKENG,BASHANYANA,-1,sesotho
BASHANYANA BA BOLAILENG $T$ BA TINGOA BAIL SETEREKENG,BANANA,-1,sesotho
BASHANYANA BA BOLAILENG BANANA BA TINGOA $T$ SETEREKENG,BAIL,0,sesotho
BASHANYANA BA BOLAILENG BANANA BA TINGOA BAIL $T$,SETEREKENG,0,sesotho
$T$ SE KHALEMA LITLOKOTSEBE,SESOLE,1,sesotho
SESOLE SE KHALEMA $T$,LITLOKOTSEBE,-1,sesotho
$T$ POLAONG EA BANNA BA BABELI O QHAUTSOA KE SEPOLESA,'MELAELLOA,-1,sesotho
'MELAELLOA POLAONG EA $T$ BA BABELI O QHAUTSOA KE SEPOLESA,BANNA,-1,sesotho
'MELAELLOA POLAONG EA BANNA BA BABELI O QHAUTSOA KE $T$,SEPOLESA,1,sesotho
$T$ O BETA NGOANA EA LILEMO LI HLANO,MOSHANYANA,-1,sesotho
MOSHANYANA O BETA $T$ EA LILEMO LI HLANO,NGOANA,-1,sesotho
$T$ O FUMANOA A TIMETSE TOROPONG,MONNA,-1,sesotho
$T$ BA LAHLELOA NTLOANA-TŠOANA,BAITHUTI BA SEKOLO,-1,sesotho
BAITHUTI BA SEKOLO BA LAHLELOA $T$,NTLOANA-TŠOANA,0,sesotho
$T$ SE FUMANOA KA NTLOANENG SETEREKENG,SETOTSOANA,-1,sesotho
SETOTSOANA SE FUMANOA KA NTLOANENG $T$,SETEREKENG,0,sesotho
$T$ O JOOA CHELETE KA SEHLOHO KE MOCHELIETE OA FACEBOOK,MOSALI,0,sesotho
MOSALI O JOOA CHELETE KA SEHLOHO KE $T$,MOCHELIETE OA FACEBOOK,-1,sesotho
LITOPO TSE PELI TSA $T$ LI FUMANOA LI KHAOTSOE LIQOQOTHO SETEREKENG,BANNA,-1,sesotho
LITOPO TSE PELI TSA BANNA LI FUMANOA LI KHAOTSOE LIQOQOTHO $T$,SETEREKENG,0,sesotho
$T$ O UTSOA PHONE KOLOING EA BAETI SETEREKENG,MOSALI,-1,sesotho
MOSALI O UTSOA $T$ KOLOING EA BAETI SETEREKENG,PHONE,0,sesotho
MOSALI O UTSOA PHONE $T$ SETEREKENG,KOLOING EA BAETI,0,sesotho
$T$ BA LELEKOA SEKOLONG KAMORA HO HLOKOFATSA BAITHUTI BA SELEMO SA PELE,BAITHUTI,-1,sesotho
BAITHUTI BA LELEKOA $T$ KAMORA HO HLOKOFATSA BAITHUTI BA SELEMO SA PELE,SEKOLONG,0,sesotho
BAITHUTI BA LELEKOA SEKOLONG KAMORA HO HLOKOFATSA $T$ BA SELEMO SA PELE,BAITHUTI,0,sesotho
$T$ E FAFATSA LI MUSK TSA MAHALA KA HARE HO SETEKERE,KOMPONE,-1,sesotho
KOMPONE E FAFATSA $T$ TSA MAHALA KA HARE HO SETEKERE,LI MUSK,1,sesotho
KOMPONE E FAFATSA LI MUSK TSA MAHALA KA HARE HO $T$,SETEREKE,0,sesotho
$T$ SE BULOA SE 'MUSO SETEREKENG,SETSI SA POKELLO EA LITLHARE,1,sesotho
SETSI SA POKELLO EA LITLHARE SE BULOA SE 'MUSO $T$,SETEREKENG,0,sesotho
$T$ BA BETILENG LE HO BOLAEA BANANA KHOTLA KAJENO,BASHANYANA,-1,sesotho
BASHANYANA BA BETILENG LE HO BOLAEA $T$ KHOTLA KAJENO,BANANA,-1,sesotho
BASHANYANA BA BETILENG LE HO BOLAEA BANANA $T$ KAJENO,KHOTLA,0,sesotho
$T$ O EMARISA NGOANA NYATSI EA HAE,MONNA,-1,sesotho
MONNA O EMARISA $T$ EA HAE,NGOANA NYATSI,0,sesotho
$T$ O BETA KHAITSELI EA HAE,MOSHANYANA,-1,sesotho
MOSHANYANA O BETA $T$ EA HAE,KHAITSELI,0,sesotho
$T$ O BETA NKHONO SETEREKENG,NTATE-MOHOLO,-1,sesotho
NTATE-MOHOLO O BETA $T$ SETEREKENG,NKHONO,0,sesotho
NTATE-MOHOLO O BETA NKHONO $T$,SETEREKENG,0,sesotho
$T$ BA BOLAILENG MOITHUTI OA SEKOLO KHOTLA,BASHANYANA,-1,sesotho
BASHANYANA BA BOLAILENG $T$ KHOTLA,MOITHUTI OA SEKOLO,-1,sesotho
BASHANYANA BA BOLAILENG MOITHUTI OA SEKOLO $T$,KHOTLA,0,sesotho
$T$ O HLEKEFETSA MORALI OA HAE KA MOTABO SETEREKENG,MONNA,-1,sesotho
MONNA O HLEKEFETSA $T$ OA HAE KA MOTABO SETEREKENG,MORALI,0,sesotho
MONNA O HLEKEFETSA MORALI OA HAE KA MOTABO $T$,SETEREKENG,0,sesotho
$T$ O IPOLAEA KA HO IPHANYEHA MOTSENG,MONNA,-1,sesotho
MONNA O IPOLAEA KA HO IPHANYEHA $T$,MOTSENG,0,sesotho
$T$ SE FUMANOA SE SUTETSOE SEKATANA KA HANONG SETEREKENG,SETOPO SA MOSALI,-1,sesotho
SETOPO SA MOSALI SE FUMANOA SE SUTETSOE $T$ KA HANONG SETEREKENG,SEKATANA,0,sesotho
SETOPO SA MOSALI SE FUMANOA SE SUTETSOE SEKATANA KA HANONG $T$,SETEREKENG,0,sesotho
$T$ POLAONG EA MOITHUTI OA SEKOLO BA LITLAMONG TSA SEPOLESA,BABELAELLOA,-1,sesotho
BABELAELLOA POLAONG EA $T$ BA LITLAMONG TSA SEPOLESA,MOITHUTI OA SEKOLO,-1,sesotho
BABELAELLOA POLAONG EA MOITHUTI OA SEKOLO BA LITLAMONG TSA $T$,SEPOLESA,0,sesotho
$T$ O TŠOSA MOSALI KA LEFU HA A HANA LEFEREHO LA HAE SETEREKENG,MONNA,-1,sesotho
MONNA O TŠOSA $T$ KA LEFU HA A HANA LEFEREHO LA HAE SETEREKENG,MOSALI,0,sesotho
MONNA O TŠOSA MOSALI KA LEFU HA A HANA LEFEREHO LA HAE $T$,SETEREKENG,0,sesotho
$T$ E NYAROSANG,TABA,-1,sesotho
$T$ LE LEBELETSOE HO KHETHEHA BOSIUNG BA KAJENO,LEHLOA,0,sesotho
$T$ O BUILE KA THATA HOLIMA LESOLE LA HAE SETEREKENG,MOLAOLI OA SESOLE,0,sesotho
MOLAOLI OA SESOLE O BUILE KA THATA HOLIMA $T$ LA HAE SETEREKENG,LESOLE,-1,sesotho
MOLAOLI OA SESOLE O BUILE KA THATA HOLIMA LESOLE LA HAE $T$,SETEREKENG,0,sesotho
$T$ SE NKELA BATHO CHELETE SETEREKENG,SETHO SA SESOLE,-1,sesotho
SETHO SA SESOLE SE NKELA $T$ CHELETE SETEREKENG,BATHO,0,sesotho
SETHO SA SESOLE SE NKELA BATHO CHELETE $T$,SETEREKENG,0,sesotho
$T$ E MONG O HLAHELOA KE TSIETSI HAPE KOLOING EA 4+1,MOSALI,-1,sesotho
MOSALI E MONG O HLAHELOA KE TSIETSI HAPE $T$,KOLOING EA 4+1,0,sesotho
$T$ E UTSOITSENG CHELETE E AHLOLOA LILEMO TSE 10 CHANKANENG,NGOETSI,-1,sesotho
NGOETSI E UTSOITSENG $T$ E AHLOLOA LILEMO TSE 10 CHANKANENG,CHELETE,0,sesotho
NGOETSI E UTSOITSENG CHELETE E AHLOLOA LILEMO TSE 10 $T$,CHANKANENG,0,sesotho
$T$ SE KOPA HO BATLISOA LESHOLU LA CHELETE EA 'MUSO,SEPOLESA,0,sesotho
SEPOLESA SE KOPA HO BATLISOA $T$ LA CHELETE EA 'MUSO,LESHOLU,-1,sesotho
$T$ O BETOA LE HO NKELOA CHELETE MOTSENG,MOSALI,-1,sesotho
MOSALI O BETOA LE HO NKELOA $T$ MOTSENG,CHELETE,0,sesotho
MOSALI O BETOA LE HO NKELOA CHELETE $T$,MOTSENG,0,sesotho
$T$ O HLASELOA LE HO CHESETSOA NTLO MOTSENG,MONNA,-1,sesotho
MONNA O HLASELOA LE HO CHESETSOA $T$ MOTSENG,NTLO,-1,sesotho
MONNA O HLASELOA LE HO CHESETSOA NTLO $T$,MOTSENG,0,sesotho
$T$ BA HLAHILE KAPELE HO LEKHOTLA,BABOLAI BA BANANA,-1,sesotho
BABOLAI BA BANANA BA HLAHILE KAPELE HO $T$,LEKHOTLA,0,sesotho
$T$ O PHONYOHA LEFU MOTSENG,MONNA,-1,sesotho
$T$ SE BOLAISA MAKHOMOSHA PHAFA,SECHABA,0,sesotho
SECHABA SE BOLAISA $T$ PHAFA,MAKHOMOSHA,-1,sesotho
$T$ O TLA BOLOKOA,COMMANDO CORPORAL,-1,sesotho
PHAPOSI EA SEEA-LE-MOEA E CHA LORE HA 'MOHO LE $T$,MECHINI,-1,sesotho
