text,aspect,sentiment_label,language,text_clean
MOHOEBI O REKA $T$ SE SECHA O HLOLISA 'MUSO,SEFOFANE,1,sesotho,mohoebi o reka t se secha o hlolisa muso
MOHOEBI O REKA SEFOFANE SE SECHA O HLOLISA $T$,'MUSO,-1,sesotho,mohoebi o reka sefofane se secha o hlolisa t
$T$ BA CHESITSE SEKOLO KAJENO BA ILE BA BALEHELA THABENG KAMORA KETSO ENA,BARUTUOA BA SEKOLO,-1,sesotho,t ba chesitse sekolo kajeno ba ile ba balehela thabeng kamora ketso ena
BARUTOANA BA SEKOLO BA CHESITSE $T$ KAJENO BA ILE BA BALEHELA THABENG KAMORA KETSO ENA,SEKOLO,0,sesotho,barutoana ba sekolo ba chesitse t kajeno ba ile ba balehela thabeng kamora ketso ena
$T$ O ENTA BATHO BOHLE HOSA KHETHOLLOE SECHABA KAOFELA SE BULETSOE,'MUSO,1,sesotho,t o enta batho bohle hosa khetholloe sechaba kaofela se buletsoe
'MUSO O ENTA $T$ BOHLE HOSA KHETHOLLOE SECHABA KAOFELA SE BULETSOE,BATHO,0,sesotho,muso o enta t bohle hosa khetholloe sechaba kaofela se buletsoe
'MUSO O ENTA BATHO BOHLE HOSA KHETHOLLOE $T$ KAOFELA SE BULETSOE,SECHABA,1,sesotho,muso o enta batho bohle hosa khetholloe t kaofela se buletsoe
$T$ LE THUNTSOENG,LEPOLESA,-1,sesotho,t le thuntsoeng
$T$ A TSOANG TLHABOLLONG A SE A BOLAILE LENOMORO BA MOHLABILE KA THIPA,MANOMORO,-1,sesotho,t a tsoang tlhabollong a se a bolaile lenomoro ba mohlabile ka thipa
MANOMORO A TSOANG TLHABOLLONG A SE A BOLAILE $T$ BA MOHLABILE KA THIPA,LENOMORO,-1,sesotho,manomoro a tsoang tlhabollong a se a bolaile t ba mohlabile ka thipa
BA BOLAEA $T$ KA SETHUNYA,LEPOLESA,-1,sesotho,ba bolaea t ka sethunya
BA BOLAEA LEPOLESA KA $T$,SETHUNYA,0,sesotho,ba bolaea lepolesa ka t
E NTSE E LE LILLO KAMORA HORE $T$ E PHAHLOHE,KHASE,-1,sesotho,e ntse e le lillo kamora hore t e phahlohe
$T$ O FANA KA SEFOFANE HO SEPOLESA,MOHOEBI,1,sesotho,t o fana ka sefofane ho sepolesa
MOHOEBI O FANA KA SEFOFANE HO $T$,SEPOLESA,0,sesotho,mohoebi o fana ka sefofane ho t
MOHOEBI O FANA KA $T$ HO SEPOLESA,SEFOFANE,0,sesotho,mohoebi o fana ka t ho sepolesa
$T$ O LOKISA BOEMAFOFANE KA CHELETE EA HAE,MOHOEBI,1,sesotho,t o lokisa boemafofane ka chelete ea hae
MOHOEBI O LOKISA $T$ KA CHELETE EA HAE,BOEMAFOFANE,0,sesotho,mohoebi o lokisa t ka chelete ea hae
$T$ A FUOA LITSIANE TSA BONA,MATONA,1,sesotho,t a fuoa litsiane tsa bona
$T$ O TLO FUMANA LIPALO TSE LING,'MUSO,1,sesotho,t o tlo fumana lipalo tse ling
$T$ TSENA HA LI PHETOA EKABA MEHAU,LIKHETHO,-1,sesotho,t tsena ha li phetoa ekaba mehau
$T$ SE HLALOSA 'NETE EA SE JELENG LESOLE,SESOLE,1,sesotho,t se hlalosa nete ea se jeleng lesole
SESOLE SE HLALOSA 'NETE EA SE JELENG $T$,LESOLE,-1,sesotho,sesole se hlalosa nete ea se jeleng t
$T$ SE KHOASOLLA LITLOKOTSEBE MATSABENG,SESOLE,1,sesotho,t se khoasolla litlokotsebe matsabeng
SESOLE SE KHOASOLLA $T$ MATSABENG,LITLOKOTSEBE,-1,sesotho,sesole se khoasolla t matsabeng
$T$ BA FENETHA 'MABONA TOROPONG,BARALI,-1,sesotho,t ba fenetha mabona toropong
BARALI BA FENETHA 'MABONA $T$,TOROPONG,0,sesotho,barali ba fenetha mabona t
$T$ KAJENO O ABELA LIKHUTSANA LIMPHO KA CHELETE EA HAE EA MOKHOLO E KAALO KA M600 000,TONAKHOLO,1,sesotho,t kajeno o abela likhutsana limpho ka chelete ea hae ea mokholo e kaalo ka m600 000
TONAKHOLO KAJENO O ABELA $T$ LIMPHO KA CHELETE EA HAE EA MOKHOLO E KAALO KA M600 000,LIKHUTSANA,0,sesotho,tonakholo kajeno o abela t limpho ka chelete ea hae ea mokholo e kaalo ka m600 000
TONAKHOLO KAJENO O ABELA LIKHUTSANA LIMPHO KA $T$ EA HAE EA MOKHOLO E KAALO KA M600 000,CHELETE,1,sesotho,tonakholo kajeno o abela likhutsana limpho ka t ea hae ea mokholo e kaalo ka m600 000
$T$ O TLA HOEHLA LILEMO TSE HLANO TORONKONG KE HO SE HLOKOMELE BANA BA HAE,MONNA,-1,sesotho,t o tla hoehla lilemo tse hlano toronkong ke ho se hlokomele bana ba hae
MONNA O TLA HOEHLA LILEMO TSE HLANO $T$ KE HO SE HLOKOMELE BANA BA HAE,TORONKONG,0,sesotho,monna o tla hoehla lilemo tse hlano t ke ho se hlokomele bana ba hae
MAMELA TABA TSA $T$ A TŠOEROENG HOTELENG,MOLOI,-1,sesotho,mamela taba tsa t a tšoeroeng hoteleng
MAMELA TABA TSA MOLOI A TŠOEROENG $T$,HOTELENG,0,sesotho,mamela taba tsa moloi a tšoeroeng t
$T$ O MO KHAKHATHELA HO HANA HO BUA LE EENA KA TSA LEFEREHO,MOSHANYANA,-1,sesotho,t o mo khakhathela ho hana ho bua le eena ka tsa lefereho
$T$ E TLA FA BATHO BA 54684 LI WORK PERMIT HO TLOHA KA LI 23 DECEMBER 2023,NAHA EA BOAHISANE,1,sesotho,t e tla fa batho ba 54684 li work permit ho tloha ka li 23 december 2023
NAHA EA BOAHISANE E TLA FA BATHO BA 54684 $T$ HO TLOHA KA LI 23 DECEMBER 2023,LI WORK PERMIT,0,sesotho,naha ea boahisane e tla fa batho ba 54684 t ho tloha ka li 23 december 2023
NAHA EA BOAHISANE E TLA FA $T$ BA 54684 LI WORK PERMIT HO TLOHA KA LI 23 DECEMBER 2023,BATHO,1,sesotho,naha ea boahisane e tla fa t ba 54684 li work permit ho tloha ka li 23 december 2023
$T$ O TLA THUSA SHOPO KA 15 MILLION FEELA E LE LOAN,'MUSO,1,sesotho,t o tla thusa shopo ka 15 million feela e le loan
'MUSO O TLA THUSA $T$ KA 15 MILLION FEELA E LE LOAN,SHOPO,0,sesotho,muso o tla thusa t ka 15 million feela e le loan
$T$ SE QOSA TONAKHOLO,SETHO SA BOHANYETSI,-1,sesotho,t se qosa tonakholo
SETHO SA BOHANYETSI SE QOSA $T$,TONAKHOLO,0,sesotho,setho sa bohanyetsi se qosa t
$T$ EA FUMANOENG HAHA LE MOSALI OA MOTHO O QOSOA M5500 LEKHOTLENG LA MORENA TOROPONG,MONNA,-1,sesotho,t ea fumanoeng haha le mosali oa motho o qosoa m5500 lekhotleng la morena toropong
MONNA EA FUMANOENG HAHA LE $T$ OA MOTHO O QOSOA M5500 LEKHOTLENG LA MORENA TOROPONG,MOSALI,-1,sesotho,monna ea fumanoeng haha le t oa motho o qosoa m5500 lekhotleng la morena toropong
MONNA EA FUMANOENG HAHA LE MOSALI OA MOTHO O QOSOA M5500 $T$ LA MORENA TOROPONG,LEKHOTLENG,0,sesotho,monna ea fumanoeng haha le mosali oa motho o qosoa m5500 t la morena toropong
$T$ BA 11 BA HLOKAHETSE HA BA BANG BA TSOILE LIKOTSI NAKONG EO THAPO EA KECHE E NENG E KHAOHA MORAFONG,BATHO,-1,sesotho,t ba 11 ba hlokahetse ha ba bang ba tsoile likotsi nakong eo thapo ea keche e neng e khaoha morafong
BATHO BA 11 BA HLOKAHETSE HA BA BANG BA TSOILE LIKOTSI NAKONG EO THAPO EA $T$ E NENG E KHAOHA MORAFONG,KECHE,-1,sesotho,batho ba 11 ba hlokahetse ha ba bang ba tsoile likotsi nakong eo thapo ea t e neng e khaoha morafong
BATHO BA 11 BA HLOKAHETSE HA BA BANG BA TSOILE LIKOTSI NAKONG EO THAPO EA KECHE E NENG E KHAOHA $T$,MORAFONG,0,sesotho,batho ba 11 ba hlokahetse ha ba bang ba tsoile likotsi nakong eo thapo ea keche e neng e khaoha t
$T$ O FETOLA MORALI OA HAE MOSALI,MONNA,-1,sesotho,t o fetola morali oa hae mosali
MONNA O FETOLA $T$ OA HAE MOSALI,MORALI,0,sesotho,monna o fetola t oa hae mosali
MONNA O FETOLA MORALI OA HAE $T$,MOSALI,0,sesotho,monna o fetola morali oa hae t
LE TLO NYANYA $T$ E SHEBANG BA NOANG TAI NTSE BA KHANNA,TAMI,0,sesotho,le tlo nyanya t e shebang ba noang tai ntse ba khanna
LE TLO NYANYA TAMI E SHEBANG BA NOANG $T$ NTSE BA KHANNA,TAI,0,sesotho,le tlo nyanya tami e shebang ba noang t ntse ba khanna
BA NKA $T$ EA HAE KA LITHUNYA,KOLOI,-1,sesotho,ba nka t ea hae ka lithunya
BA NKA KOLOI EA HAE KA $T$,LITHUNYA,0,sesotho,ba nka koloi ea hae ka t
HO NYOLLOA HOA $T$ HO TLA PHATLALATSOA BEKENG EONA ENA,MAKOLOI A BAETI,-1,sesotho,ho nyolloa hoa t ho tla phatlalatsoa bekeng eona ena
TSA MORAO RAO $T$ OA TOKISO EA LITSELA,MORERONG,1,sesotho,tsa morao rao t oa tokiso ea litsela
THAPAMENG EA KAJENO HO TLA BA TLHAPANTŠO EA $T$ A MACHA A MAHLANO,MATONA,1,sesotho,thapameng ea kajeno ho tla ba tlhapantšo ea t a macha a mahlano
$T$ SE ETSA 'MESO KA 'MOLAI OA BATHO BA BABELI,SECHABA,-1,sesotho,t se etsa meso ka molai oa batho ba babeli
SECHABA SE ETSA 'MESO KA 'MOLAI OA $T$ BA BABELI,BATHO,-1,sesotho,sechaba se etsa meso ka molai oa t ba babeli
$T$ A HAPA KOAE EA MAHLAKA EA BOLENG BA 4.5 MILLION,MAPOLESA,1,sesotho,t a hapa koae ea mahlaka ea boleng ba 45 million
MAPOLESA A HAPA $T$ EA BOLENG BA 4.5 MILLION,KOAE EA MAHLAKA,-1,sesotho,mapolesa a hapa t ea boleng ba 45 million
$T$ LE AMOHELA LI MILLION TSE HLANO LE MAKOLOI A REKUOENG KA CHELETE EA BOSHOLU,LEFAPHA,0,sesotho,t le amohela li million tse hlano le makoloi a rekuoeng ka chelete ea bosholu
LEFAPHA LE AMOHELA LI MILLION TSE HLANO LE $T$ A REKUOENG KA CHELETE EA BOSHOLU,MAKOLOI,-1,sesotho,lefapha le amohela li million tse hlano le t a rekuoeng ka chelete ea bosholu
LEFAPHA LE AMOHELA LI MILLION TSE HLANO LE MAKOLOI A REKUOENG KA $T$ EA BOSHOLU,CHELETE,-1,sesotho,lefapha le amohela li million tse hlano le makoloi a rekuoeng ka t ea bosholu
$T$ O TŠOEROE A NTSE A BETA KOLOBE SECHABA SE NTSE SE MO KHAKHATHA,MONNA,-1,sesotho,t o tšoeroe a ntse a beta kolobe sechaba se ntse se mo khakhatha
MONNA O TŠOEROE A NTSE A BETA $T$ SECHABA SE NTSE SE MO KHAKHATHA,KOLOBE,0,sesotho,monna o tšoeroe a ntse a beta t sechaba se ntse se mo khakhatha
MONNA O TŠOEROE A NTSE A BETA KOLOBE $T$ SE NTSE SE MO KHAKHATHA,SECHABA,-1,sesotho,monna o tšoeroe a ntse a beta kolobe t se ntse se mo khakhatha
$T$ LE PAKILE HAHOLO QOBANG MAETO A THABENG HA JOALE,LEHLOA,0,sesotho,t le pakile haholo qobang maeto a thabeng ha joale
LEHLOA LE PAKILE HAHOLO QOBANG $T$ A THABENG HA JOALE,MAETO,-1,sesotho,lehloa le pakile haholo qobang t a thabeng ha joale
$T$ PELA KOARING MONNA O CHESELETSA BANA KATLUNG,MOTSENG,0,sesotho,t pela koaring monna o cheseletsa bana katlung
MOTSENG PELA KOARING $T$ O CHESELETSA BANA KATLUNG,MONNA,-1,sesotho,motseng pela koaring t o cheseletsa bana katlung
MOTSENG PELA KOARING MONNA O CHESELETSA $T$ KATLUNG,BANA,0,sesotho,motseng pela koaring monna o cheseletsa t katlung
BA FUMANOA KA $T$,LITHETHEFATSI,-1,sesotho,ba fumanoa ka t
SHEBA $T$,THEPA EA SESOLE SA NAHA,0,sesotho,sheba t
$T$ TSE BOHLOKO,LITABA,-1,sesotho,t tse bohloko
$T$ O AMOHELA KHAU EA HAE MOSE,MOHOEBI,1,sesotho,t o amohela khau ea hae mose
$T$ BA KHALEMELLOA HO ICHAEA NTLOABE,BAITHUTI BA SEKOLO SE PHAHAMENG,-1,sesotho,t ba khalemelloa ho ichaea ntloabe
$T$ A TERAEKELA MATICHERE,MATICHERE A MATICHERE,-1,sesotho,t a teraekela matichere
MATICHERE A MATICHERE A TERAEKELA $T$,MATICHERE,0,sesotho,matichere a matichere a teraekela t
$T$ BA RE MAPOLESA A BA BOLAE KAOFELA,BAITHUTI BA SEKOLO SE PHAHAMENG,0,sesotho,t ba re mapolesa a ba bolae kaofela
BAITHUTI BA SEKOLO SE PHAHAMENG BA RE $T$ A BA BOLAE KAOFELA,MAPOLESA,-1,sesotho,baithuti ba sekolo se phahameng ba re t a ba bolae kaofela
LE BATLANG LEFUNG LA $T$ EO LE MO BOLAILENG BAITHUTI,MOTHO,-1,sesotho,le batlang lefung la t eo le mo bolaileng baithuti
LE BATLANG LEFUNG LA MOTHO EO LE MO BOLAILENG $T$,BAITHUTI,0,sesotho,le batlang lefung la motho eo le mo bolaileng t
$T$ O TŠOEROE NAHENG EA BOAHISANE,MOETAPELE,-1,sesotho,t o tšoeroe naheng ea boahisane
MOETAPELE O TŠOEROE $T$,NAHENG EA BOAHISANE,0,sesotho,moetapele o tšoeroe t
$T$ BA FELEHETSA MOFU OA BONA,BAITHUTI BA SEKOLO SE PHAHAMENG,-1,sesotho,t ba felehetsa mofu oa bona
$T$ BA 5 BA NKELA LEBENKELE CHELETE HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,BANNA,-1,sesotho,t ba 5 ba nkela lebenkele chelete ha ho likotsi tse tlalehiloeng kaha ba thunyelitse holimo
BANNA BA 5 BA NKELA $T$ CHELETE HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,LEBENKELE,0,sesotho,banna ba 5 ba nkela t chelete ha ho likotsi tse tlalehiloeng kaha ba thunyelitse holimo
BANNA BA 5 BA NKELA LEBENKELE $T$ HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,CHELETE,0,sesotho,banna ba 5 ba nkela lebenkele t ha ho likotsi tse tlalehiloeng kaha ba thunyelitse holimo
$T$ A KA BANG 6 A BEHELLOA KA THOKO HO MOSEBETSI HO NTO ETSUOA LIPATLISISO KA LEFU LA MOITHUTI OA SEKOLO,MAPOLESA,-1,sesotho,t a ka bang 6 a behelloa ka thoko ho mosebetsi ho nto etsuoa lipatlisiso ka lefu la moithuti oa sekolo
MAPOLESA A KA BANG 6 A BEHELLOA KA THOKO HO $T$ HO NTO ETSUOA LIPATLISISO KA LEFU LA MOITHUTI OA SEKOLO,MOSEBETSI,0,sesotho,mapolesa a ka bang 6 a behelloa ka thoko ho t ho nto etsuoa lipatlisiso ka lefu la moithuti oa sekolo
MAPOLESA A KA BANG 6 A BEHELLOA KA THOKO HO MOSEBETSI HO NTO ETSUOA LIPATLISISO KA LEFU LA $T$,MOITHUTI OA SEKOLO,-1,sesotho,mapolesa a ka bang 6 a behelloa ka thoko ho mosebetsi ho nto etsuoa lipatlisiso ka lefu la t
$T$ BA PHINYETSOA KE NAKELI,BAETAPELE BA KHEKHETHANE,-1,sesotho,t ba phinyetsoa ke nakeli
$T$ LI IPELAETSA KHAHLANONG LE HO PETLENYOA HOA BAKHOTHALETSUOA,LITHO TSA MOKHA,-1,sesotho,t li ipelaetsa khahlanong le ho petlenyoa hoa bakhothaletsuoa
LITHO TSA MOKHA LI IPELAETSA KHAHLANONG LE HO PETLENYOA HOA $T$,BAKHOTHALETSUOA,-1,sesotho,litho tsa mokha li ipelaetsa khahlanong le ho petlenyoa hoa t
$T$ O TLA PHETHOLA LEKOETE LA TSELA TSE PALAMENG MANE TSELENG E KHOLO BOESA,TONAKHOLO,1,sesotho,t o tla phethola lekoete la tsela tse palameng mane tseleng e kholo boesa
TONAKHOLO O TLA PHETHOLA LEKOETE LA TSELA TSE PALAMENG MANE $T$ BOESA,TSELENG E KHOLO,0,sesotho,tonakholo o tla phethola lekoete la tsela tse palameng mane t boesa
$T$ E KOETSOENG KA MOLAO NAHENG EA BOAHISANE E WINNA TENDERA,KOMPONE,-1,sesotho,t e koetsoeng ka molao naheng ea boahisane e winna tendera
KOMPONE E KOETSOENG KA MOLAO $T$ E WINNA TENDERA,NAHENG EA BOAHISANE,0,sesotho,kompone e koetsoeng ka molao t e winna tendera
$T$ LE QHOMA NAHENG EA BOAHISANE,LEFU LA TŠOENE,-1,sesotho,t le qhoma naheng ea boahisane
LEFU LA TŠOENE LE QHOMA $T$,NAHENG EA BOAHISANE,0,sesotho,lefu la tšoene le qhoma t
$T$ O CHAKELA LELAPA KAMORA HO FENETHA MORA LONA,'MUSO,-1,sesotho,t o chakela lelapa kamora ho fenetha mora lona
'MUSO O CHAKELA LELAPA KAMORA HO FENETHA $T$ LONA,MORA,-1,sesotho,muso o chakela lelapa kamora ho fenetha t lona
$T$ OA ITOANELA SEKOLONG SE SEHOLO,MOFU,-1,sesotho,t oa itoanela sekolong se seholo
MOFU OA ITOANELA $T$,SEKOLONG SE SEHOLO,0,sesotho,mofu oa itoanela t
LEBONE LA TSOSOLOTSO LE TLA POTOLOHA LE $T$,LITEREKE,0,sesotho,lebone la tsosolotso le tla potoloha le t
$T$ BA TŠOARA MOHOANTO,BAHOEBI BA LIKHOHO,0,sesotho,t ba tšoara mohoanto
BAHOEBI BA LIKHOHO BA TŠOARA $T$,MOHOANTO,0,sesotho,bahoebi ba likhoho ba tšoara t
$T$ O TŠOAROA HOTELENG,MOLOI,-1,sesotho,t o tšoaroa hoteleng
MOLOI O TŠOAROA $T$,HOTELENG,0,sesotho,moloi o tšoaroa t
$T$ O BATLA M3 MILLIONE,MONNA,0,sesotho,t o batla m3 millione
$T$ A THIBELOA HO EA JOALENG BOSIU,MAPOLESA,0,sesotho,t a thibeloa ho ea joaleng bosiu
$T$ SE TSOA PUO KA NGAKA E QOSOANG KA PETO,SEPETLELE,-1,sesotho,t se tsoa puo ka ngaka e qosoang ka peto
SEPETLELE SE TSOA PUO KA $T$ E QOSOANG KA PETO,NGAKA,-1,sesotho,sepetlele se tsoa puo ka t e qosoang ka peto
$T$ LE FANA KA THUTO E MATLA SEKOLONG,LESOLE,1,sesotho,t le fana ka thuto e matla sekolong
LESOLE LE FANA KA THUTO E MATLA $T$,SEKOLONG,0,sesotho,lesole le fana ka thuto e matla t
$T$ BA HOANTELA TONAKHOLO,BARUI BA LIKHOHO,0,sesotho,t ba hoantela tonakholo
BARUI BA LIKHOHO BA HOANTELA $T$,TONAKHOLO,-1,sesotho,barui ba likhoho ba hoantela t
BACHA BA RE $T$ O MASOBA,MOLAO,-1,sesotho,bacha ba re t o masoba
$T$ E KHOTLA KA TJOTJO EA M40 000,OFISIRI,-1,sesotho,t e khotla ka tjotjo ea m40 000
OFIRISI E $T$ KA TJOTJO EA M40 000,KHOTLA,0,sesotho,ofirisi e t ka tjotjo ea m40 000
OFIRISI E KHOTLA KA $T$ EA M40 000,TJOTJO,-1,sesotho,ofirisi e khotla ka t ea m40 000
$T$ SE AHLOLOA LILEMO TSE 54 TOROPONG,SENOKOANE,-1,sesotho,t se ahloloa lilemo tse 54 toropong
SENOKOANE SE AHLOLOA LILEMO TSE 54 $T$,TOROPONG,0,sesotho,senokoane se ahloloa lilemo tse 54 t
$T$ O TLA SETEREKENG,MOPOROFETA,1,sesotho,t o tla seterekeng
MOPOROFETA O TLA $T$,SETEREKENG,0,sesotho,moporofeta o tla t
$T$ BA NTŠA TONAKHOLO MEJO HANONG,BATHO,-1,sesotho,t ba ntša tonakholo mejo hanong
BATHO BA NTŠA $T$ MEJO HANONG,TONAKHOLO,0,sesotho,batho ba ntša t mejo hanong
$T$ O SOABISA LIRA O FA MAFUTSANA MOPUTSO OA HAE,TONAKHOLO,1,sesotho,t o soabisa lira o fa mafutsana moputso oa hae
TONAKHOLO O SOABISA LIRA O FA MAFUTSANA $T$ OA HAE,MOPUTSO,0,sesotho,tonakholo o soabisa lira o fa mafutsana t oa hae
BONA TŠENYO E BAKILOENG KE $T$,BATHO,-1,sesotho,bona tšenyo e bakiloeng ke t
$T$ A 52K KHOTLA,MASHOLU,-1,sesotho,t a 52k khotla
MASHOLU A 52K $T$,KHOTLA,0,sesotho,masholu a 52k t
$T$ O EA NGAKENG,AUSI,1,sesotho,t o ea ngakeng
MAKALANG O MAKALLA $T$,KHIRO EA LEKALA LA 'MUSO,-1,sesotho,makalang o makalla t
$T$ E RE SEJO SENYANE HA SE FETE MOLOMO,KOMPONE EA MARANGRANG,1,sesotho,t e re sejo senyane ha se fete molomo
$T$ SE HLOKAHALLA SEPETLELE,SEBINI,-1,sesotho,t se hlokahalla sepetlele
SEBINI SE HLOKAHALLA $T$,SEPETLELE,0,sesotho,sebini se hlokahalla t
$T$ LI TŠOARA SECHABA HABOHLOKO,LIFOTO TSA MOFUMAHALI OA SEBOHOLI,-1,sesotho,t li tšoara sechaba habohloko
LIFOTO TSA MOFUMAHALI OA SEBOHOLI LI TŠOARA $T$ HABOHLOKO,SECHABA,0,sesotho,lifoto tsa mofumahali oa seboholi li tšoara t habohloko
$T$ EA MARANGRANG E TUKA MALAKABE,NTOA,-1,sesotho,t ea marangrang e tuka malakabe
$T$ O NEHELA MOEA A NTSA A BETOA,MOSALI,-1,sesotho,t o nehela moea a ntsa a betoa
$T$ O KOPA SECHABA SE MOKHETHE,MOPOLOTIKI,1,sesotho,t o kopa sechaba se mokhethe
$T$ O HLOTSOE HO PHOLOSA LEBENKELE,'MUSO,-1,sesotho,t o hlotsoe ho pholosa lebenkele
'MUSO O HLOTSOE HO PHOLOSA $T$,LEBENKELE,0,sesotho,muso o hlotsoe ho pholosa t
$T$ A BOLAILENG BATHO O LOKOLLOA KA BEILI,MONNA,-1,sesotho,t a bolaileng batho o lokolloa ka beili
MONNA A BOLAILENG BATHO O LOKOLLOA KA $T$,BEILI,0,sesotho,monna a bolaileng batho o lokolloa ka t
$T$ LE TOSA PUO,LELAPA LA SEBINI,0,sesotho,t le tosa puo
$T$ SE TLA KA HARE HO NAHA,SEBINI,1,sesotho,t se tla ka hare ho naha
SEBINI SE TLA KA HARE HO $T$,NAHA,0,sesotho,sebini se tla ka hare ho t
HO THOE $T$ BA UTSOITSE M150 000 BETHENG,BANNA,-1,sesotho,ho thoe t ba utsoitse m150 000 betheng
$T$ LI FENETHA LESOLE,LIKOETA,-1,sesotho,t li fenetha lesole
LIKOETA LI FENETHA $T$,LESOLE,-1,sesotho,likoeta li fenetha t
$T$ HA KEA MO JA,'NA,1,sesotho,t ha kea mo ja
$T$ O PHOQA LEQHEKOANA,MOPOLOTIKI,-1,sesotho,t o phoqa leqhekoana
MOPOLOTIKI O PHOQA $T$,LEQHEKOANA,0,sesotho,mopolotiki o phoqa t
RE BATLISENG $T$,MONNA,0,sesotho,re batliseng t
$T$ SE THULANA LE MOKHA,SESOLE,-1,sesotho,t se thulana le mokha
SESOLE SE THULANA LE $T$,MOKHA,0,sesotho,sesole se thulana le t
$T$ ESALE A NYAMELA LABOHLANO,'ME OAKA,-1,sesotho,t esale a nyamela labohlano
HAO HLOKE $T$ HORE O RUOE,MOLIMO,-1,sesotho,hao hloke t hore o ruoe
$T$ O SHOELLA NAHA-THOTE,MOLISANA,-1,sesotho,t o shoella nahathote
HO PHUTHOA $T$ TSE 53 NOKENG,LITOPO,-1,sesotho,ho phuthoa t tse 53 nokeng
HO PHUTHOA LITOPO TSE 53 $T$,NOKENG,0,sesotho,ho phuthoa litopo tse 53 t
ATAMELANG $T$ TLO UTLOA,LE,0,sesotho,atamelang t tlo utloa
$T$ O ETELA MOPORESITENTE,TONAKHOLO,1,sesotho,t o etela moporesitente
TONAKHOLO O ETELA $T$,MOPORESITENTE,0,sesotho,tonakholo o etela t
$T$ A 11 A TŠOAROA,MAKHOMOSHA,-1,sesotho,t a 11 a tšoaroa
$T$ ESALE A NYAMELA KA KOLOI,MOTSOALLE OA MOQHOBI OA LEPHELE,-1,sesotho,t esale a nyamela ka koloi
MOTSOALLE OA MOQHOBI OA LEPHELE ESALE A NYAMELA KA $T$,KOLOI,0,sesotho,motsoalle oa moqhobi oa lephele esale a nyamela ka t
$T$ O HLAISA PUO KA SETLOHOLO SE TŠOEROENG,NKHONO,0,sesotho,t o hlaisa puo ka setloholo se tšoeroeng
NKHONO O HLAISA PUO KA $T$ SE TŠOEROENG,SETLOHOLO,-1,sesotho,nkhono o hlaisa puo ka t se tšoeroeng
$T$ O UTSOA KA MASENE A PHOKOJOE,MONNA,-1,sesotho,t o utsoa ka masene a phokojoe
$T$ A LILEMO LI 17 O TŠOAROA A BETA MOKOKO,MOSHANYANA,-1,sesotho,t a lilemo li 17 o tšoaroa a beta mokoko
MOSHANYANA A LILEMO LI 17 O TŠOAROA A BETA $T$,MOKOKO,0,sesotho,moshanyana a lilemo li 17 o tšoaroa a beta t
$T$ O BATLA M3 000 000,MONNA,-1,sesotho,t o batla m3 000 000
$T$ LE TLO BULOA,LEBENKELE LA LIJO,1,sesotho,t le tlo buloa
$T$ A FENETHA MASOLE A MAHLANO,MARABELE,-1,sesotho,t a fenetha masole a mahlano
MARABELE A FENETHA $T$ A MAHLANO,MASOLE,0,sesotho,marabele a fenetha t a mahlano
$T$ BA EANG SEPETLELE BOSIU BA MATHATENG,BAKULI,-1,sesotho,t ba eang sepetlele bosiu ba mathateng
BAKULI BA EANG $T$ BOSIU BA MATHATENG,SEPETLELE,0,sesotho,bakuli ba eang t bosiu ba mathateng
$T$ O QHALA LENYALO LA MONNA E MONG,MONNA,-1,sesotho,t o qhala lenyalo la monna e mong
MONNA O QHALA LENYALO LA $T$ E MONG,MONNA,0,sesotho,monna o qhala lenyalo la t e mong
$T$ E FEFOHILE,NTLO EA MONNA,-1,sesotho,t e fefohile
$T$ SE TŠOARA MAKHOMOSHA A 8 LE BATHO BA 63 BA SENANG LITOKOMANE,SEPOLESA,1,sesotho,t se tšoara makhomosha a 8 le batho ba 63 ba senang litokomane
SEPOLESA SE TŠOARA $T$ A 8 LE BATHO BA 63 BA SENANG LITOKOMANE,MAKHOMOSHA,-1,sesotho,sepolesa se tšoara t a 8 le batho ba 63 ba senang litokomane
SEPOLESA SE TŠOARA MAKHOMOSHA A 8 LE $T$ BA 63 BA SENANG LITOKOMANE,BATHO,-1,sesotho,sepolesa se tšoara makhomosha a 8 le t ba 63 ba senang litokomane
$T$ SE NTŠA POLELO KA NGAKA E QOSOANG,SEPETLELE,0,sesotho,t se ntša polelo ka ngaka e qosoang
SEPETLELE SE NTŠA POLELO KA $T$ E QOSOANG,NGAKA,-1,sesotho,sepetlele se ntša polelo ka t e qosoang
$T$ MAKHATHENG A LEFU KE KOPA TSOARELO,KE,1,sesotho,t makhatheng a lefu ke kopa tsoarelo
$T$ BA 16 BA TŠOAROA BA SENA LITOKOMANE,BATHO,-1,sesotho,t ba 16 ba tšoaroa ba sena litokomane
$T$ O KOKONA BAITHUTI CHELETE,NKHONO,-1,sesotho,t o kokona baithuti chelete
NKHONO O KOKONA $T$ CHELETE,BAITHUTI,0,sesotho,nkhono o kokona t chelete
NKHONO O KOKONA BAITHUTI $T$,CHELETE,0,sesotho,nkhono o kokona baithuti t
$T$ A KIBAKIBA KA M12 MILIONE HAPE,MASOLE,1,sesotho,t a kibakiba ka m12 milione hape
